filename	ann_id	label	start_span	end_span	text
caso_clinico_psiquiatria287	T18	DEPARTAMENTO	123	146	servicio de Ginecología
caso_clinico_psiquiatria287	T19	DEPARTAMENTO	6198	6212	Trabajo Social
caso_clinico_psiquiatria287	T20	DEPARTAMENTO	7637	7659	Unidad de Salud Mental
caso_clinico_psiquiatria287	T21	FAC_GEN	7018	7029	ambulatorio
caso_clinico_psiquiatria287	T22	FAC_GEN	7242	7253	ambulatorio
casos_clinicos_habtox1	T1	GPE_NOM	1477	1486	Barcelona
casos_clinicos_habtox1	T2	FAC_GEN	2129	2144	Centro de Salud
caso_clinico_psiquiatria559	T1	FAC_GEN	2579	2601	Centro de Salud Mental
caso_clinico_psiquiatria559	T2	FAC_GEN	3413	3435	Centro de Salud Mental
caso_clinico_psiquiatria559	T3	FAC_GEN	2519	2541	Clínica Rehabilitación
caso_clinico_psiquiatria559	T4	FAC_GEN	285	298	Conservatorio
caso_clinico_psiquiatria559	T5	FAC_GEN	4197	4200	CSM
caso_clinico_psiquiatria559	T6	FAC_GEN	2462	2477	Hospital de Día
caso_clinico_psiquiatria559	T7	DEPARTAMENTO	2486	2500	Media Estancia
caso_clinico_psiquiatria559	T8	GPE_GEN	49	61	medio urbano
caso_clinico_psiquiatria559	T9	FAC_GEN	69	73	piso
caso_clinico_psiquiatria559	T10	DEPARTAMENTO	874	886	Salud Mental
caso_clinico_psiquiatria559	T11	DEPARTAMENTO	4670	4691	servicio de Urgencias
caso_clinico_psiquiatria559	T12	DEPARTAMENTO	4053	4056	UHP
caso_clinico_psiquiatria559	T13	DEPARTAMENTO	5544	5547	UHP
caso_clinico_psiquiatria559	T14	DEPARTAMENTO	9268	9292	Unidad de Corta Estancia
caso_clinico_psiquiatria559	T15	DEPARTAMENTO	8452	8483	Unidad de Hospitalización Breve
caso_clinico_psiquiatria559	T16	DEPARTAMENTO	9490	9514	Unidad de Media Estancia
caso_clinico_psiquiatria559	T17	DEPARTAMENTO	9559	9583	Unidad de Media Estancia
caso_clinico_psiquiatria559	T18	DEPARTAMENTO	2381	2399	Unidades de Agudos
caso_clinico_psiquiatria559	T19	DEPARTAMENTO	4827	4836	Urgencias
caso_clinico_psiquiatria559	T20	COMUNIDAD	25	34	caucásica
32617903A_ES	T1	DEPARTAMENTO	580	592	camas de UCI
32617903A_ES	T2	FAC_GEN	646	678	centro de atención especializada
32617903A_ES	T3	FAC_GEN	2068	2098	centro de neurorrehabilitación
32617903A_ES	T4	FAC_GEN	636	644	hospital
32617903A_ES	T5	FAC_GEN	259	276	hospital regional
32617903A_ES	T6	TRANSPORTE	2054	2062	trasladó
caso_clinico_dermatologia623	T1	GEO_GEN	829	843	ambiente rural
caso_clinico_dermatologia623	T2	DEPARTAMENTO	2121	2140	Anatomía Patológica
caso_clinico_dermatologia623	T3	FAC_GEN	940	955	centro de salud
caso_clinico_dermatologia623	T4	FAC_GEN	848	857	domicilio
caso_clinico_dermatologia623	T5	FAC_GEN	4484	4493	domicilio
caso_clinico_dermatologia623	T6	FAC_GEN	5125	5133	Hospital
caso_clinico_dermatologia623	T7	FAC_NOM	3259	3276	Hospital de Ronda
caso_clinico_dermatologia623	T8	FAC_NOM	3321	3346	Hospital General de Ronda
caso_clinico_dermatologia623	T9	TRANSPORTE	3279	3287	Traslado
caso_clinico_dermatologia623	T10	GPE_NOM	3271	3276	Ronda
caso_clinico_dermatologia623	T11	GPE_NOM	3341	3346	Ronda
S0034-98872012001200010-1	T1	DEPARTAMENTO	1852	1884	equipo de Cirugía Digestiva Alta
S0034-98872012001200010-1	T3	FAC_NOM	175	203	Hospital Base de Los Ángeles
S0034-98872012001200010-1	T4	FAC_NOM	1889	1934	Hospital Base de Los Ángeles, Víctor Río Ruiz
S0034-98872012001200010-1	T5	FAC_GEN	2016	2040	policlínico del hospital
S0034-98872012001200010-1	T6	DEPARTAMENTO	151	170	servicio de cirugía
S0034-98872012001200010-1	T7	GPE_NOM	192	203	Los Ángeles
S0034-98872012001200010-1	T8	GPE_NOM	1906	1917	Los Ángeles
S0034-98872012001200010-1	T11	FAC_GEN	726	737	laboratorio
casos_clinicos_profesiones26	T1	FAC_GEN	267	271	casa
casos_clinicos_profesiones26	T2	FAC_GEN	400	407	escuela
casos_clinicos_profesiones26	T3	FAC_GEN	1316	1323	escuela
casos_clinicos_profesiones26	T4	FAC_GEN	83	99	escuela primaria
casos_clinicos_profesiones26	T5	FAC_GEN	2040	2046	taller
casos_clinicos_profesiones26	T6	FAC_GEN	1431	1437	templo
casos_clinicos_infecciosas28	T1	GEO_GEN	349	360	área urbana
casos_clinicos_infecciosas28	T2	DEPARTAMENTO	715	732	Atención Primaria
casos_clinicos_infecciosas28	T3	DEPARTAMENTO	8447	8465	consultas externas
casos_clinicos_infecciosas28	T4	DEPARTAMENTO	4312	4318	planta
casos_clinicos_infecciosas28	T5	DEPARTAMENTO	6364	6370	planta
casos_clinicos_infecciosas28	T6	DEPARTAMENTO	6374	6399	Servicio de Microbiología
casos_clinicos_infecciosas28	T7	DEPARTAMENTO	1513	1534	Servicio de Urgencias
casos_clinicos_infecciosas28	T8	DEPARTAMENTO	3418	3439	Servicio de Urgencias
casos_clinicos_infecciosas28	T9	DEPARTAMENTO	1383	1418	Servicio de Urgencias Hospitalarias
casos_clinicos_infecciosas28	T10	DEPARTAMENTO	6484	6493	Urgencias
casos_clinicos_infecciosas28	T11	TRANSPORTE	382	388	viajes
cc_geneticas484	T1	GPE_NOM	5102	5108	Brasil
cc_geneticas484	T2	GPE_NOM	4021	4023	CA
cc_geneticas484	T3	DEPARTAMENTO	50	58	consulta
cc_geneticas484	T4	DEPARTAMENTO	4405	4413	consulta
cc_geneticas484	T5	GPE_NOM	3599	3604	E.U.A
cc_geneticas484	T7	FAC_NOM	116	136	Facultad de Medicina
cc_geneticas484	T8	GPE_NOM	2674	2681	Ginebra
cc_geneticas484	T9	GPE_NOM	5088	5096	Londrina
cc_geneticas484	T10	GPE_NOM	4013	4019	Orange
cc_geneticas484	T11	FAC_GEN	87	109	Posgrado de Endodoncia
cc_geneticas484	T12	GPE_NOM	5098	5100	PR
cc_geneticas484	T13	GPE_NOM	2683	2688	Suiza
cc_geneticas484	T14	GPE_NOM	3477	3482	Suiza
cc_geneticas484	T15	GPE_NOM	3664	3669	Suiza
cc_geneticas484	T16	FAC_NOM	143	176	Universidad Autónoma de Querétaro
cc_geneticas484	T17	GPE_NOM	2839	2842	USA
cc_geneticas484	T18	GPE_NOM	2899	2902	USA
cc_geneticas484	T19	GPE_NOM	4777	4780	USA
cc_geneticas484	T20	GPE_NOM	167	176	Querétaro
caso_clinico_medtropical52	T1	GPE_NOM	59	69	Barlovento
caso_clinico_medtropical52	T2	DEPARTAMENTO	1767	1787	consulta ambulatoria
caso_clinico_medtropical52	T3	GPE_NOM	51	57	Cúpira
caso_clinico_medtropical52	T4	GPE_NOM	71	85	estado Miranda
caso_clinico_medtropical52	T5	GPE_NOM	694	708	estado Miranda
caso_clinico_medtropical52	T6	GPE_GEN	460	469	localidad
caso_clinico_medtropical52	T7	GEO_GEN	678	689	medio rural
caso_clinico_medtropical52	T8	DEPARTAMENTO	1936	1968	Servicio de Otorrinolaringología
caso_clinico_medtropical52	T9	FAC_GEN	442	453	ambulatorio
caso_clinico_psiquiatria32	T1	FAC_GEN	52	56	CAID
caso_clinico_psiquiatria32	T2	FAC_GEN	6623	6627	CAID
caso_clinico_psiquiatria32	T3	FAC_GEN	3156	3160	casa
caso_clinico_psiquiatria32	T4	FAC_GEN	3828	3832	casa
caso_clinico_psiquiatria32	T5	FAC_GEN	5808	5812	casa
caso_clinico_psiquiatria32	T6	FAC_GEN	1208	1213	clase
caso_clinico_psiquiatria32	T7	FAC_GEN	4847	4854	clínica
caso_clinico_psiquiatria32	T8	FAC_GEN	946	961	colegio privado
caso_clinico_psiquiatria32	T9	FAC_GEN	3538	3559	Comunidad Terapéutica
caso_clinico_psiquiatria32	T10	FAC_GEN	4221	4230	domicilio
caso_clinico_psiquiatria32	T11	FAC_GEN	1544	1562	escuela de adultos
caso_clinico_psiquiatria32	T12	FAC_GEN	3143	3149	garaje
caso_clinico_psiquiatria32	T13	FAC_GEN	5458	5466	hospital
caso_clinico_psiquiatria32	T14	FAC_GEN	984	1017	Instituto de Educación Secundaria
caso_clinico_psiquiatria32	T15	GPE_NOM	571	577	Madrid
caso_clinico_psiquiatria32	T16	COMUNIDAD	5913	5922	magrebíes
caso_clinico_psiquiatria32	T17	GPE_NOM	891	925	noroeste de la Comunidad de Madrid
caso_clinico_psiquiatria32	T18	GPE_GEN	880	886	pueblo
caso_clinico_psiquiatria32	T19	TRANSPORTE	858	866	trasladó
caso_clinico_psiquiatria32	T20	DEPARTAMENTO	4407	4413	Unidad
caso_clinico_psiquiatria32	T21	DEPARTAMENTO	5985	5993	urgencia
caso_clinico_psiquiatria32	T22	TRANSPORTE	2370	2378	vehículo
caso_clinico_psiquiatria32	T23	GPE_NOM	770	792	zona sureste de Madrid
caso_clinico_radiologia986	T1	GPE_NOM	61	65	EEUU
caso_clinico_radiologia986	T2	GPE_NOM	105	111	Israel
caso_clinico_radiologia986	T3	GPE_NOM	78	92	sur california
caso_clinico_radiologia986	T4	TRANSPORTE	1239	1244	viaje
caso_clinico_radiologia986	T5	TRANSPORTE	41	47	Viajes
caso_clinico_radiologia986	T7	TRANSPORTE	67	77	Vacaciones
caso_clinico_radiologia986	T8	FAC_GEN	308	319	laboratorio
S1139-76322012000500007-1	T1	FAC_GEN	1348	1363	centro de salud
S1139-76322012000500007-1	T2	GPE_NOM	134	139	China
S1139-76322012000500007-1	T3	GPE_NOM	442	461	Comunidad de Madrid
S1139-76322012000500007-1	T4	DEPARTAMENTO	61	90	consulta de Atención Primaria
S1139-76322012000500007-1	T5	COMUNIDAD	214	222	española
S1139-76322012000500007-1	T8	FAC_GEN	1378	1386	hospital
S1139-76322012000500007-1	T9	FAC_GEN	1785	1793	hospital
S1139-76322012000500007-1	T10	FAC_GEN	122	130	orfanato
S1139-76322012000500007-1	T11	FAC_GEN	412	434	hospital de referencia
S1139-76322012000500007-1	T12	FAC_GEN	1278	1300	hospital de referencia
S1575-06202010000200004-1	T1	FAC_GEN	124	131	prisión
S1575-06202010000200004-1	T2	FAC_GEN	1273	1280	prisión
S0120-41572012000100003-1	T1	GPE_NOM	104	111	Bolívar
S0120-41572012000100003-1	T2	GPE_NOM	913	924	Bucaramanga
S0120-41572012000100003-1	T3	GPE_NOM	62	67	Cesar
S0120-41572012000100003-1	T4	GPE_NOM	53	60	Codazzi
S0120-41572012000100003-1	T5	FAC_GEN	1140	1149	sanatorio
S0120-41572012000100003-1	T6	FAC_NOM	3800	3822	Sanatorio Agua de Dios
S0120-41572012000100003-1	T7	FAC_NOM	1092	1117	Sanatorio de Agua de Dios
S0120-41572012000100003-1	T8	GPE_NOM	84	102	Santa Rosa del Sur
S0120-41572012000100003-1	T9	DEPARTAMENTO	485	502	servicio de salud
S0120-41572012000100003-1	T10	TRANSPORTE	1080	1088	trasladó
S0120-41572012000100003-1	T11	GPE_NOM	1105	1117	Agua de Dios
S0120-41572012000100003-1	T12	GPE_NOM	3810	3822	Agua de Dios
S0120-41572012000100003-1	T15	FAC_GEN	4075	4086	laboratorio
S0120-41572012000100003-1	T16	FAC_GEN	4362	4373	laboratorio
S1139-76322010000600010-1	T2	FAC_NOM	70	96	hospital Saint John of God
S1139-76322010000600010-1	T3	GPE_NOM	41	53	Sierra Leona
S1139-76322010000600010-1	T4	GPE_NOM	100	112	Sierra Leona
S1139-76322010000600010-1	T5	FAC_GEN	1284	1306	hospital de referencia
S0120-41572011000200003-2	T1	DEPARTAMENTO	89	97	consulta
S0120-41572011000200003-2	T2	FAC_GEN	204	211	piscina
S0120-41572011000200003-2	T3	FAC_GEN	1032	1040	piscinas
S1135-76062010000200003-4	T1	GPE_NOM	634	651	Bahía de Banderas
S1135-76062010000200003-4	T2	FAC_NOM	684	707	Clínica no. 19 del IMSS
S1135-76062010000200003-4	T3	FAC_NOM	823	846	Clínica no. 42 del IMSS
S1135-76062010000200003-4	T4	FAC_GEN	918	926	hospital
S1135-76062010000200003-4	T5	FAC_GEN	597	630	instalaciones de protección civil
S1135-76062010000200003-4	T6	GPE_NOM	711	719	Mezcales
S1135-76062010000200003-4	T7	GPE_NOM	653	660	Nayarit
S1135-76062010000200003-4	T8	GEO_GEN	326	331	playa
S1135-76062010000200003-4	T9	FAC_NOM	125	137	puente Ameca
S1135-76062010000200003-4	T10	GPE_NOM	35	50	Puerto Vallarta
S1135-76062010000200003-4	T11	GPE_NOM	850	865	Puerto Vallarta
S1135-76062010000200003-4	T12	GEO_NOM	98	107	río Ameca
S1135-76062010000200003-4	T13	TRANSPORTE	809	817	trasladó
S1135-76062009000400005-1	T1	FAC_GEN	68	88	centro penitenciario
S1135-76062009000400005-1	T2	FAC_GEN	255	275	centro penitenciario
S1135-76062009000400005-1	T3	FAC_GEN	363	371	hospital
S1135-76062009000400005-1	T4	GPE_NOM	95	114	provincia de Panamá
butlleti_camfic_744	T1	DEPARTAMENTO	8	25	Atención Primaria
butlleti_camfic_744	T2	GPE_NOM	2063	2069	España
butlleti_camfic_744	T3	GPE_GEN	2169	2175	países
butlleti_camfic_744	T4	GPE_NOM	77	85	Portugal
butlleti_camfic_744	T5	DEPARTAMENTO	1546	1559	unidad de VIH
cc_geneticas643	T1	FAC_GEN	918	933	centro de salud
cc_geneticas643	T2	GPE_NOM	496	517	ciudad de Tegucigalpa
cc_geneticas643	T3	GPE_GEN	947	956	comunidad
cc_geneticas643	T4	GPE_NOM	733	757	Departamento del Paraíso
cc_geneticas643	T5	GPE_NOM	127	145	departamento Valle
cc_geneticas643	T6	FAC_NOM	1269	1272	HEU
cc_geneticas643	T7	GPE_NOM	150	158	Honduras
cc_geneticas643	T8	GPE_NOM	472	480	Honduras
cc_geneticas643	T9	FAC_NOM	41	64	Hospital de San Lorenzo
cc_geneticas643	T10	FAC_NOM	396	432	Hospital Escuela Universitario (HEU)
cc_geneticas643	T11	GPE_GEN	80	89	población
cc_geneticas643	T12	FAC_NOM	439	468	Universidad Nacional Autónoma
cc_geneticas643	T13	GPE_GEN	713	726	aldea pequeña
cc_geneticas643	T17	FAC_GEN	2540	2551	laboratorio
caso_clinico_medicina_interna112	T1	DEPARTAMENTO	32	61	consulta de atención primaria
caso_clinico_medicina_interna112	T2	GEO_GEN	540	546	huerta
caso_clinico_medicina_interna112	T3	DEPARTAMENTO	1160	1176	Medicina Interna
caso_clinico_medicina_interna112	T4	GPE_NOM	290	296	Toledo
caso_clinico_medicina_interna112	T5	DEPARTAMENTO	858	867	urgencias
caso_clinico_medicina_interna112	T6	DEPARTAMENTO	1273	1282	urgencias
caso_clinico_medicina_interna112	T7	TRANSPORTE	462	468	viajes
caso_clinico_psiquiatria318	T1	FAC_GEN	804	812	empresas
caso_clinico_psiquiatria318	T2	FAC_GEN	77	85	hospital
caso_clinico_psiquiatria318	T3	FAC_GEN	1203	1211	hospital
caso_clinico_psiquiatria318	T4	FAC_GEN	1125	1130	hotel
caso_clinico_psiquiatria318	T5	GPE_GEN	1054	1058	país
caso_clinico_psiquiatria318	T6	TRANSPORTE	1036	1046	vacaciones
caso_clinico_psiquiatria318	T7	FAC_GEN	552	563	ambulatorio
caso_clinico_medtropical138	T1	GPE_NOM	333	342	Algeciras
caso_clinico_medtropical138	T2	GPE_NOM	116	123	Argelia
caso_clinico_medtropical138	T3	GPE_NOM	75	80	Benin
caso_clinico_medtropical138	T4	GPE_NOM	101	113	Burkina Faso
caso_clinico_medtropical138	T5	FAC_GEN	4753	4759	Centro
caso_clinico_medtropical138	T6	FAC_NOM	702	732	Centro de Acogida de Cruz Roja
caso_clinico_medtropical138	T7	DEPARTAMENTO	900	908	consulta
caso_clinico_medtropical138	T8	GPE_NOM	750	757	Córdoba
caso_clinico_medtropical138	T9	DEPARTAMENTO	3412	3424	Dermatología
caso_clinico_medtropical138	T10	GPE_NOM	4763	4772	Fontilles
caso_clinico_medtropical138	T11	DEPARTAMENTO	3426	3436	Neurología
caso_clinico_medtropical138	T12	DEPARTAMENTO	3439	3451	Oftalmología
caso_clinico_medtropical138	T13	TRANSPORTE	324	330	patera
caso_clinico_medtropical138	T14	GPE_NOM	736	748	Puente Genil
caso_clinico_medtropical138	T15	DEPARTAMENTO	4910	4934	Servicio de Oftalmología
S0716-10182008000300010-1	T1	FAC_GEN	386	404	centro asistencial
S0716-10182008000300010-1	T2	GPE_NOM	58	76	ciudad de Santiago
S0716-10182008000300010-1	T3	COMUNIDAD	113	121	japonesa
S0716-10182008000300010-1	T4	FAC_GEN	442	484	laboratorio de referencia de Parasitología
S0716-10182008000300010-1	T5	FAC_GEN	91	102	restaurante
caso_clinico_psiquiatria120	T1	TRANSPORTE	159	166	autobús
caso_clinico_psiquiatria120	T2	TRANSPORTE	518	525	autobús
caso_clinico_psiquiatria120	T3	TRANSPORTE	589	596	autobús
caso_clinico_psiquiatria120	T4	TRANSPORTE	910	917	autobús
caso_clinico_psiquiatria120	T5	TRANSPORTE	1736	1743	autobús
caso_clinico_psiquiatria120	T6	TRANSPORTE	3292	3299	autobús
caso_clinico_psiquiatria120	T7	TRANSPORTE	387	401	autobús urbano
caso_clinico_psiquiatria120	T8	FAC_GEN	2412	2416	casa
caso_clinico_psiquiatria120	T9	FAC_GEN	610	626	centro comercial
caso_clinico_psiquiatria120	T10	FAC_GEN	3309	3325	centro comercial
caso_clinico_psiquiatria120	T11	TRANSPORTE	955	960	coche
caso_clinico_psiquiatria120	T12	FAC_GEN	2392	2398	cuarto
caso_clinico_psiquiatria120	T13	FAC_GEN	1548	1569	hospital psiquiátrico
caso_clinico_psiquiatria120	T14	DEPARTAMENTO	254	265	Psiquiatría
caso_clinico_psiquiatria120	T15	DEPARTAMENTO	79	105	servicio de urgencias (SU)
caso_clinico_psiquiatria120	T16	DEPARTAMENTO	1438	1440	SU
caso_clinico_psiquiatria120	T17	TRANSPORTE	1727	1732	viaje
caso_clinico_psiquiatria120	T20	TRANSPORTE	1647	1653	salida
cc_onco53	T1	GPE_NOM	9288	9297	Barcelona
cc_onco53	T2	COMUNIDAD	9174	9181	Español
cc_onco53	T3	FAC_GEN	9347	9355	hospital
cc_onco53	T4	FAC_NOM	9261	9284	hospital Vall d ́Hebron
cc_onco53	T5	FAC_NOM	8768	8793	hospital Virgen del Rocío
cc_onco53	T9	DEPARTAMENTO	1349	1379	comité de cirugía hepatobiliar
caso_clinico_medtropical135	T1	GEO_NOM	342	362	Cordillera del Atlas
caso_clinico_medtropical135	T2	GPE_NOM	74	80	España
caso_clinico_medtropical135	T3	GPE_NOM	2616	2625	Indonesia
caso_clinico_medtropical135	T4	GPE_NOM	3229	3238	Indonesia
caso_clinico_medtropical135	T5	GPE_NOM	307	316	Marruecos
caso_clinico_medtropical135	T6	GPE_NOM	2525	2534	Marruecos
caso_clinico_medtropical135	T7	COMUNIDAD	53	58	sueco
caso_clinico_medtropical135	T8	DEPARTAMENTO	176	185	Urgencias
caso_clinico_medtropical135	T9	TRANSPORTE	419	424	viaje
caso_clinico_medtropical135	T10	TRANSPORTE	2601	2606	viaje
caso_clinico_psiquiatria402	T1	FAC_GEN	2088	2121	Centro de Rehabilitación Integral
caso_clinico_psiquiatria402	T2	FAC_GEN	1003	1031	Centro de Salud Mental (CSM)
caso_clinico_psiquiatria402	T3	FAC_GEN	3432	3462	Centro de Tratamiento Integral
caso_clinico_psiquiatria402	T4	FAC_GEN	4587	4617	Centro de Tratamiento Integral
caso_clinico_psiquiatria402	T5	GPE_GEN	60	74	ciudad costera
caso_clinico_psiquiatria402	T6	GPE_NOM	79	94	norte de España
caso_clinico_psiquiatria402	T7	DEPARTAMENTO	1985	1988	UHP
caso_clinico_psiquiatria402	T8	DEPARTAMENTO	1064	1108	Unidad de Hospitalización Psiquiátrica (UHP)
caso_clinico_psiquiatria296	T1	GPE_NOM	743	752	Barcelona
caso_clinico_psiquiatria296	T2	GPE_NOM	1736	1745	Barcelona
caso_clinico_psiquiatria296	T3	FAC_GEN	584	590	bufete
caso_clinico_psiquiatria296	T4	FAC_GEN	8395	8399	casa
caso_clinico_psiquiatria296	T5	GPE_GEN	733	741	ciudades
caso_clinico_psiquiatria296	T6	FAC_GEN	4454	4482	Comunidad de Proyecto Hombre
caso_clinico_psiquiatria296	T7	GEO_GEN	321	334	entorno rural
caso_clinico_psiquiatria296	T8	DEPARTAMENTO	4126	4154	Equipo de Salud Mental (ESM)
caso_clinico_psiquiatria296	T9	FAC_GEN	11730	11733	ESM
caso_clinico_psiquiatria296	T10	FAC_GEN	12256	12259	ESM
caso_clinico_psiquiatria296	T11	FAC_GEN	9673	9675	HD
caso_clinico_psiquiatria296	T12	FAC_GEN	9960	9962	HD
caso_clinico_psiquiatria296	T13	FAC_GEN	10613	10615	HD
caso_clinico_psiquiatria296	T14	FAC_GEN	11001	11003	HD
caso_clinico_psiquiatria296	T15	FAC_GEN	11229	11231	HD
caso_clinico_psiquiatria296	T16	FAC_GEN	11094	11096	HD
caso_clinico_psiquiatria296	T17	FAC_GEN	11142	11144	HD
caso_clinico_psiquiatria296	T18	FAC_GEN	11320	11322	HD
caso_clinico_psiquiatria296	T19	FAC_GEN	11366	11368	HD
caso_clinico_psiquiatria296	T20	FAC_GEN	11780	11782	HD
caso_clinico_psiquiatria296	T21	FAC_GEN	12178	12180	HD
caso_clinico_psiquiatria296	T22	FAC_GEN	2808	2828	Hospital de Día (HD)
caso_clinico_psiquiatria296	T23	GPE_NOM	754	760	Madrid
caso_clinico_psiquiatria296	T24	GPE_NOM	3458	3464	Madrid
caso_clinico_psiquiatria296	T25	FAC_GEN	534	552	oficina de Correos
caso_clinico_psiquiatria296	T26	FAC_GEN	4068	4072	piso
caso_clinico_psiquiatria296	T27	DEPARTAMENTO	4166	4184	Psicología Clínica
caso_clinico_psiquiatria296	T28	DEPARTAMENTO	12307	12325	Psicología Clínica
caso_clinico_psiquiatria296	T29	DEPARTAMENTO	4194	4205	Psiquiatría
caso_clinico_psiquiatria296	T30	DEPARTAMENTO	12293	12304	Psiquiatría
caso_clinico_psiquiatria296	T31	GPE_GEN	6902	6908	pueblo
caso_clinico_psiquiatria296	T32	GPE_GEN	4042	4061	su pueblo de origen
caso_clinico_psiquiatria296	T33	GPE_NOM	762	771	Salamanca
caso_clinico_psiquiatria296	T34	GPE_NOM	2200	2209	Salamanca
caso_clinico_psiquiatria296	T35	DEPARTAMENTO	1538	1563	servicios de Salud Mental
caso_clinico_psiquiatria296	T36	DEPARTAMENTO	4512	4542	Unidad de Patología Dual (UPD)
caso_clinico_psiquiatria296	T37	DEPARTAMENTO	4689	4692	UPD
caso_clinico_psiquiatria296	T38	DEPARTAMENTO	7229	7232	UPD
caso_clinico_psiquiatria296	T39	DEPARTAMENTO	9654	9657	UPD
caso_clinico_psiquiatria296	T40	DEPARTAMENTO	9839	9842	UPD
caso_clinico_psiquiatria296	T41	DEPARTAMENTO	10574	10577	UPD
caso_clinico_psiquiatria296	T42	DEPARTAMENTO	11204	11207	UPD
caso_clinico_psiquiatria296	T43	DEPARTAMENTO	11088	11091	UPD
caso_clinico_psiquiatria296	T44	DEPARTAMENTO	11136	11139	UPD
caso_clinico_psiquiatria296	T45	DEPARTAMENTO	11285	11288	UPD
caso_clinico_psiquiatria296	T46	DEPARTAMENTO	11774	11777	UPD
casos_clinicos_cardiologia164	T1	FAC_GEN	1628	1634	centro
casos_clinicos_cardiologia164	T2	FAC_GEN	6029	6035	centro
casos_clinicos_cardiologia164	T3	FAC_GEN	657	666	domicilio
casos_clinicos_cardiologia164	T4	FAC_GEN	1267	1276	domicilio
casos_clinicos_cardiologia164	T5	GPE_NOM	70	77	Francia
casos_clinicos_cardiologia164	T6	TRANSPORTE	1638	1649	helicóptero
casos_clinicos_cardiologia164	T7	GEO_GEN	733	739	huerto
casos_clinicos_cardiologia164	T8	GPE_NOM	116	146	localidad del Pirineo Aragonés
casos_clinicos_cardiologia164	T9	DEPARTAMENTO	7089	7110	planta de Cardiología
casos_clinicos_cardiologia164	T10	DEPARTAMENTO	1865	1885	sala de hemodinámica
casos_clinicos_cardiologia164	T11	DEPARTAMENTO	2665	2685	sala de hemodinámica
casos_clinicos_cardiologia164	T12	DEPARTAMENTO	5997	6017	sala de hemodinámica
casos_clinicos_cardiologia164	T13	DEPARTAMENTO	1224	1245	servicios de urgencia
casos_clinicos_cardiologia164	T14	GPE_GEN	7835	7852	su país de origen
casos_clinicos_cardiologia164	T15	DEPARTAMENTO	6976	6979	UCI
casos_clinicos_cardiologia164	T16	DEPARTAMENTO	6739	6774	unidad de cuidados intensivos (UCI)
S0213-12852016000500002-1	T1	FAC_NOM	113	157	Hospital Universitario San Vicente Fundación
S0213-12852016000500002-1	T2	FAC_GEN	241	269	institución de salud pública
S0213-12852016000500002-1	T3	GPE_NOM	161	169	Medellín
S0213-12852016000500002-1	T4	DEPARTAMENTO	76	108	servicio de Cirugía Maxilofacial
S0213-12852016000500002-1	T5	FAC_NOM	184	208	Universidad de Antioquia
S0213-12852016000500002-1	T6	GPE_NOM	199	208	Antioquia
caso_clinico_medtropical109	T1	GPE_NOM	119	124	Chile
caso_clinico_medtropical109	T2	GPE_NOM	536	542	Europa
caso_clinico_medtropical109	T3	FAC_GEN	2321	2347	Instituto de Salud Pública
caso_clinico_medtropical109	T4	FAC_GEN	4629	4655	Instituto de Salud Pública
caso_clinico_medtropical109	T5	FAC_GEN	2288	2316	Laboratorio de Parasitología
caso_clinico_medtropical109	T6	GPE_NOM	101	117	Región del Maule
caso_clinico_medtropical109	T7	GPE_NOM	1231	1239	Santiago
caso_clinico_medtropical109	T8	GEO_GEN	126	139	zona endémica
caso_clinico_medtropical109	T9	GEO_GEN	481	491	zona rural
caso_clinico_medtropical109	T10	GEO_GEN	83	94	zona urbana
caso_clinico_medtropical109	T11	GEO_GEN	681	694	zonas rurales
caso_clinico_medtropical109	T12	GEO_GEN	519	532	zonas urbanas
caso_clinico_psiquiatria438	T1	TRANSPORTE	1670	1677	autobús
caso_clinico_psiquiatria438	T2	TRANSPORTE	729	746	autobuses urbanos
caso_clinico_psiquiatria438	T3	FAC_GEN	4422	4426	casa
caso_clinico_psiquiatria438	T4	FAC_GEN	2889	2899	cementerio
caso_clinico_psiquiatria438	T5	FAC_GEN	73	94	Comunidad Terapéutica
caso_clinico_psiquiatria438	T6	FAC_GEN	5158	5179	Comunidad Terapéutica
caso_clinico_psiquiatria438	T7	FAC_GEN	375	379	piso
caso_clinico_psiquiatria438	T8	DEPARTAMENTO	5244	5256	Salud Mental
caso_clinico_psiquiatria438	T9	DEPARTAMENTO	1374	1386	salud mental
caso_clinico_psiquiatria438	T10	DEPARTAMENTO	137	178	Unidad de Hospitalización de Salud Mental
caso_clinico_psiquiatria438	T11	DEPARTAMENTO	2372	2413	Unidad de Hospitalización de Salud Mental
caso_clinico_psiquiatria438	T12	DEPARTAMENTO	1530	1534	USMC
S1139-76322014000500009-1	T1	FAC_GEN	99	114	centro de salud
S1139-76322014000500009-1	T2	DEPARTAMENTO	545	557	Dermatología
S1139-76322014000500009-1	T3	GPE_NOM	57	63	España
S1139-76322014000500009-1	T4	COMUNIDAD	73	85	nicaragüense
caso_clinico_medicina_interna217	T1	DEPARTAMENTO	864	874	nefrología
caso_clinico_medicina_interna217	T2	DEPARTAMENTO	130	151	servicio de urgencias
caso_clinico_medicina_interna217	T3	DEPARTAMENTO	830	836	Planta
caso_clinico_medtropical143	T1	GPE_NOM	251	267	Amazonia Peruana
caso_clinico_medtropical143	T2	GPE_NOM	118	133	América del Sur
caso_clinico_medtropical143	T3	GPE_NOM	206	213	Bolivia
